term,doc_id,tf,tfidf
oxy-17,229,1,0.37681506734474046
result,229,1,0.08419473697150101
ratio,229,2,0.3652955134045537
found,229,1,0.09631724063213841
associ,229,1,0.12242755481290782
explain,229,1,0.1798912722912815
debilit,229,1,0.30171484563263484
morpholog,230,1,0.19976340225011197
demonstr,230,3,0.44355126985247756
alveolar,230,5,1.1385300722184164
line,230,7,1.439130178330252
layer,230,4,1.2411058853054422
relationship,230,1,0.1851808865525596
pulmonari,230,1,0.18307880603830462
surfact,230,1,0.3020515346455132
presenc,230,2,0.3238460042858465
histolog,230,1,0.2103821720630701
anim,230,1,0.15659103526030468
lung,230,4,0.6505143839766059
ultraviolet,230,1,0.31027647132636055
microscopi,230,2,0.48589180461217385
appear,230,1,0.12299612483419803
thin,230,1,0.3197806138819334
fluoresc,230,4,1.1533053191008749
air,230,1,0.21745708992212148
tissu,230,1,0.12922352465113562
interfac,230,1,0.3877014791612793
could,230,2,0.3094444119889692
abolish,230,1,0.2676883780000863
section,230,1,0.2676883780000863
extract,230,2,0.3915038894289533
chloroform,230,1,0.3626055000985074
methanol,230,1,0.3877014791612793
diminish,230,1,0.2595222150768047
digest,230,1,0.29480360136059724
cl,230,1,0.3626055000985074
welchii,230,1,0.43064579125113195
toxin,230,1,0.3877014791612793
lecithinas,230,1,0.43064579125113195
suggest,230,3,0.37802453839895567
structur,230,3,0.5620945524223024
lecithin,230,1,0.3310324784537743
contain,230,1,0.16334359676325208
lipid,230,2,0.4748388806229144
also,230,2,0.2367395130752191
identifi,230,1,0.22134457282909062
use,230,1,0.10959120555491615
phosphatid,230,2,0.6896339328745938
polysaccharid,230,1,0.3448169664372969
stain,230,2,0.5116401079119041
mucopolysaccharid,230,1,0.43064579125113195
compon,230,1,0.21207188690603743
might,230,1,0.2233895026923563
present,230,1,0.10436423130351402
bilater,230,1,0.25582005395595203
cervic,230,1,0.43064579125113195
vagotomi,230,1,0.3877014791612793
result,230,1,0.09622255653885829
diminut,230,1,0.3020515346455132
loss,230,1,0.19575194471447666
abnorm,230,1,0.17275405803793079
surfac,230,2,0.43121236137504737
tension,230,1,0.24903744840927017
properti,230,1,0.21381221462603067
materi,230,1,0.17814606138255476
associ,230,1,0.13991720550046607
activ,230,1,0.12600817946631857
electron,230,1,0.21381221462603067
even,230,1,0.18736485080743415
special,230,1,0.2233895026923563
techniqu,230,1,0.1694328259414087
experiment,231,2,0.8849727374029543
emphysema,231,3,2.7139103541289553
basi,231,1,0.4296132842498582
review,231,2,0.8495978380169364
critiqu,231,1,1.0048401795859745
normal,231,1,0.2568459750190357
lung,231,1,0.37946672398635345
structur,231,1,0.437184651884013
describ,231,1,0.31721212080720385
rich,231,1,0.7047869141728641
capillari,231,1,0.646645014799816
bed,231,1,0.77240911639214
fine,231,1,0.672761436142177
partit,231,1,0.8460795002298506
airspac,231,1,1.0048401795859745
uniqu,231,1,0.6246062153335348
surfac,231,1,0.5030810882708886
activ,231,1,0.29401908542141
effect,231,1,0.23864514579175825
morpholog,231,1,0.46611460525026127
criteria,231,1,0.5737994585071684
lesion,231,1,0.3862774178713918
human,231,1,0.334219522188265
pulmonari,231,1,0.4271838807560441
includ,231,1,0.3880393179561229
evid,231,1,0.34128729631042165
destruct,231,1,0.646645014799816
residu,231,1,0.7047869141728641
vascular,231,1,0.5313140337019275
remnant,231,1,1.0048401795859745
absenc,231,1,0.47274014154793376
signific,231,1,0.3202180894236538
amount,231,1,0.401110834592837
fibrosi,231,1,0.6878750698413936
alter,231,1,0.401110834592837
conduct,231,1,0.6351961107414729
airway,231,1,1.0048401795859745
without,231,1,0.3745912956845757
anatom,231,1,0.5969134592305547
obstruct,231,1,0.5421818863423764
studi,231,1,0.19708408258824678
relat,231,1,0.336529154668575
pathogenesi,231,1,0.5479545818652733
critic,231,1,0.646645014799816
evalu,231,1,0.4271838807560441
stress,231,1,0.5737994585071684
place,231,1,0.4870606845394049
necess,231,1,0.7461547657245112
control,231,1,0.3192074166969018
biolog,231,1,0.49089173481383025
factor,231,1,0.34373928627144335
influenc,231,1,0.40510596081913286
action,231,1,0.4134900015649228
specif,231,1,0.35959868748213597
etiolog,231,1,0.4693863912845745
agent,231,1,0.44521948409643386
alveolar,232,4,1.2751536808846264
line,232,5,1.439130178330252
cell,232,5,0.7637761254307999
pulmonari,232,1,0.2563103284536265
reticuloendotheli,232,1,0.4827437530122158
system,232,1,0.22669220300009255
rabbit,232,2,0.5632636695414894
complet,232,1,0.23834214493482098
freund,232,1,0.5427820708257911
adjuv,232,1,0.4343870598569048
inject,232,1,0.21005833615484903
intraven,232,1,0.2969006416684524
cellular,232,1,0.3253091318054259
respons,232,1,0.18039763644371148
lung,232,1,0.2276800343918121
investig,232,1,0.2442907513763244
popul,232,1,0.3442796751043011
within,232,1,0.22286632705695647
space,232,1,0.33616595576230107
contribut,232,1,0.3253091318054259
monocyt,232,1,0.5076477001379104
circul,232,1,0.2857079461275977
mesenchym,232,1,0.5076477001379104
wall,232,1,0.3486524277729783
epitheli,232,2,0.6314229410236486
alveoli,232,2,0.8687741197138096
abnorm,232,1,0.2418556812531031
prolif,232,1,0.4228721485037185
phase,232,1,0.30711598682495134
result,232,1,0.13471157915440163
increas,232,1,0.14347295389156978
size,232,1,0.2796687631501568
number,232,1,0.21747293902036524
normal,232,2,0.30821517002284293
heal,232,1,0.4228721485037185
progress,232,1,0.2796687631501568
structur,232,1,0.26231079113040784
found,232,1,0.15410758501142147
time,233,2,0.5785685938276837
cours,233,2,0.896020787161358
chang,233,2,0.535288774116415
surfac,233,3,1.509243264812666
tension,233,3,1.7432621388648912
morpholog,233,1,0.46611460525026127
alveolar,233,2,1.062628067403855
epitheli,233,1,0.5261857841863737
cell,233,3,0.7637761254307999
co,233,2,1.1475989170143368
2,233,2,0.4725942015011975
induc,233,1,0.3610184806537974
hyalin,233,2,1.4923095314490225
membran,233,2,0.9454802830958675
diseas,233,1,0.30325909607203594
atelectasi,233,1,0.9046367847096517
produc,233,1,0.336529154668575
exposur,233,1,0.5479545818652733
guinea,233,1,0.605551835179211
pig,233,1,0.5737994585071684
15,233,1,0.46611460525026127
percent,233,1,0.6351961107414729
found,233,1,0.2568459750190357
associ,233,2,0.652946959002175
disappear,233,1,0.5366408707122223
lamellar,233,2,1.4923095314490225
bodi,233,2,0.7249097967345507
larg,233,1,0.37946672398635345
line,233,1,0.47971005944341727
granular,233,2,1.54481823278428
pneumocyt,233,2,2.009680359171949
decreas,233,1,0.35819516478615854
surfact,233,2,1.4095738283457282
indic,233,1,0.29812491836457716
rise,233,1,0.46611460525026127
minim,233,1,0.5737994585071684
lung,233,1,0.37946672398635345
process,233,1,0.4030928020885052
limit,233,1,0.448010393580679
uncompens,233,1,1.0048401795859745
phase,233,2,1.0237199560831711
respiratori,233,1,0.5118599780415856
acidosi,233,1,0.7461547657245112
revers,233,1,0.5479545818652733
compensatori,233,1,0.5602765929371684
parallel,233,1,0.605551835179211
alter,233,1,0.401110834592837
provid,233,1,0.44521948409643386
addit,233,1,0.3880393179561229
evid,233,1,0.34128729631042165
identif,233,1,0.6351961107414729
latter,233,1,0.5030810882708886
respons,233,1,0.30066272740618577
secret,233,1,0.5212421729488314
cortison,234,5,1.9773078135080182
atyp,234,1,0.4228721485037185
pulmonari,234,2,0.512620656907253
epitheli,234,1,0.3157114705118243
hyperplasia,234,1,0.3287727491191641
studi,234,2,0.23650089910589617
includ,234,1,0.23282359077367376
electron,234,2,0.5986742009528859
microscopi,234,1,0.34012426322852174
tissu,234,3,0.5427388035347696
cultur,234,2,0.47668428986964195
anim,234,3,0.6576823480932797
transplant,234,2,0.6802485264570435
long,234,1,0.26231079113040784
term,234,1,0.24306357649147975
observ,234,4,0.6363511082222439
previou,234,1,0.3253091318054259
work,234,1,0.35326604218498725
rabbit,234,1,0.2816318347707447
show,234,2,0.3416934902708173
prolifer,234,4,1.3012365272217037
cell,234,3,0.4582656752584799
within,234,2,0.44573265411391294
alveoli,234,1,0.4343870598569048
follow,234,1,0.16212188034665828
intratrach,234,1,0.5427820708257911
inject,234,1,0.21005833615484903
nitric,234,1,0.6029041077515848
acid,234,1,0.20262060913406962
greatli,234,1,0.35814807553833283
enhanc,234,1,0.36333110110752664
administr,234,1,0.2468053307181648
microscop,234,1,0.33238721643604013
indic,234,1,0.17887495101874631
morpholog,234,1,0.2796687631501568
larg,234,1,0.2276800343918121
alveolar,234,1,0.3187884202211566
line,234,1,0.2878260356660504
damag,234,2,0.5672881698575205
normal,234,1,0.15410758501142147
lung,234,2,0.4553600687836242
without,234,1,0.22475477741074545
evid,234,3,0.6143171333587589
direct,234,1,0.24306357649147975
effect,234,2,0.2863741749501099
drug,234,1,0.2654918212208863
togeth,234,1,0.3442796751043011
knowledg,234,1,0.39546156270160365
fibrosi,234,1,0.41272504190483617
delay,234,1,0.3253091318054259
treat,234,1,0.2192274493644266
support,234,1,0.2945350408882982
thesi,234,1,0.44769285943470677
indirect,234,1,0.46344546983528406
one,234,1,0.1544503667815451
hamster,234,1,0.40365686168530623
cheek,234,1,0.5427820708257911
pouch,234,1,0.5076477001379104
fail,234,1,0.32198452242733344
reveal,234,1,0.26713169045786034
growth,234,1,0.2012212348295903
period,234,1,0.18685512055832454
99,234,1,0.4827437530122158
420,234,1,0.5427820708257911
day,234,1,0.19213085365419233
subsid,234,1,0.4228721485037185
consider,234,1,0.25209378231321183
neoplasm,234,1,0.39546156270160365
develop,234,1,0.1673827266093244
observ,235,2,0.39771944263890247
myelin,235,1,0.579306837294105
glial,235,1,0.7536301346894809
relationship,235,1,0.3240665514669793
etiolog,235,2,0.7040795869268618
cerebrospin,235,1,0.44768509442291604
fluid,235,1,0.3448515617688441
exchang,235,2,0.9221350117960133
lesion,235,2,0.5794161268070878
present,235,4,0.7305496191245981
paper,235,1,0.38054990736371264
cytolog,235,1,0.4763970830561047
develop,235,1,0.2092284082616555
kitten,235,1,0.6784775885322388
spinal,235,3,1.5477189071431354
cord,235,3,1.429191249168314
white,235,2,0.9083277527688165
matter,235,2,1.119232148586767
react,235,1,0.46106750589800666
injuri,235,1,0.48498376109986197
also,235,1,0.20714707394081672
recent,235,1,0.36250146855376136
experi,235,1,0.2587382407472786
mechan,235,1,0.2884048640625968
csf,235,1,0.49432695337700455
draw,235,1,0.7536301346894809
variou,235,1,0.2979276811685262
sourc,235,1,0.4303495938803763
author,235,1,0.29510806671205586
propos,235,1,0.46106750589800666
specif,235,1,0.269699015611602
function,235,1,0.2785829088211956
cell,235,1,0.19094403135769997
type,235,1,0.253275761417587
lactat,236,8,2.1143607425185924
pyruv,236,4,1.119232148586767
brain,236,7,1.2409428715633262
rat,236,2,0.24981101192708574
hyperventil,236,4,1.3569551770644777
experi,236,1,0.1293691203736393
anesthet,236,1,0.2579531511905226
curar,236,1,0.37681506734474046
artifici,236,1,0.24716347668850228
ventil,236,2,0.49432695337700455
show,236,2,0.21355843141926079
markedli,236,2,0.3984855252764457
increas,236,2,0.17934119236446222
blood,236,4,0.44971560406648126
ratio,236,2,0.3652955134045537
remain,236,1,0.1404717358817159
control,236,1,0.11970278126133818
condit,236,2,0.2645528080636757
systemat,236,1,0.30171484563263484
decreas,236,1,0.13432318679480945
hypoxia,236,2,0.48498376109986197
7,236,1,0.154253331698853
oxygen,236,1,0.18125073427688068
nitrogen,236,1,0.23422733075007554
rise,236,4,0.699171907875392
strongli,236,1,0.24249188054993098
small,236,1,0.1489638405842631
observ,236,1,0.09942986065972562
could,236,1,0.13538193024517403
indic,236,1,0.11179684438671644
differ,236,1,0.10409051760426978
mechan,236,1,0.1442024320312984
respons,236,1,0.11274852277731967
import,236,1,0.1442024320312984
augment,236,1,0.2896534186470525
give,236,1,0.18556290104278275
explan,236,1,0.25228553855331637
delay,236,1,0.20331820737839118
seen,236,1,0.15587780370973542
level,236,1,0.11438391053438222
cerebrospin,236,1,0.22384254721145802
fluid,236,1,0.17242578088442204
cistern,237,2,0.7461547657245112
fluid,237,1,0.22990104117922938
oxygen,237,6,1.4500058742150455
tension,237,4,1.1621747592432607
man,237,1,0.22837726883355608
use,237,1,0.1278564064807355
beckman,237,1,0.45231839235482585
micro,237,1,0.3730773828622556
electrod,237,1,0.3730773828622556
studi,237,1,0.09854204129412339
simultan,237,1,0.25823533496727236
cisterna,237,1,0.4022864608435131
magna,237,1,0.4022864608435131
intern,237,1,0.28343688602376804
jugular,237,1,0.3730773828622556
vein,237,1,0.3123031076667674
arteri,237,1,0.2173059640438877
blood,237,2,0.29981040271098747
variou,237,1,0.1986184541123508
condit,237,1,0.17636853870911712
result,237,1,0.11225964929533468
suggest,237,1,0.147009542710705
degre,237,1,0.20255298040956643
reflect,237,2,0.5887767369749787
averag,237,1,0.21359194037802204
surround,237,1,0.32955130225133633
brain,237,2,0.47274014154793376
tissu,237,1,0.1507607787596582
besid,237,1,0.4022864608435131
avail,237,1,0.24353034226970244
free,237,1,0.2212431843507386
registr,237,1,0.45231839235482585
chang,237,1,0.13382219352910374
short,237,1,0.2710909431711882
durat,237,1,0.2559299890207928
cerebr,237,1,0.23469319564228724
flow,237,1,0.24166764570250757
ventricular,238,6,1.311553955652039
septal,238,3,0.8132728295135647
defect,238,3,0.617013326795412
prolaps,238,1,0.4230397501149253
aortic,238,3,0.7969710505528914
valv,238,2,0.5737994585071684
outflow,238,3,1.119232148586767
tract,238,2,0.5073998764849501
obstruct,238,2,0.5421818863423764
case,238,1,0.11768674123539755
combin,238,1,0.21604436764465287
valvular,238,1,0.3363807180710885
lesion,238,1,0.1931387089356959
infundibular,238,1,0.45231839235482585
pulmon,238,1,0.4022864608435131
stenosi,238,1,0.29845672961527736
describ,238,1,0.15860606040360192
right,238,4,0.9666705828100303
coronari,238,1,0.323322507399908
cusp,238,1,0.45231839235482585
protrud,238,1,0.5024200897929872
demonstr,238,1,0.17249216049818572
angiocardiographi,238,2,0.7047869141728641
polyp,238,1,0.5024200897929872
like,238,1,0.2185923259420065
mass,238,1,0.3363807180710885
cardiac,238,1,0.2240051967903395
catheter,238,1,0.3123031076667674
show,238,1,0.14237228761284051
progress,238,1,0.23305730262513064
function,239,2,1.1143316352847823
adapt,239,2,1.8738186460006043
right,239,2,1.4500058742150455
ventricular,239,2,1.311553955652039
outflow,239,2,2.238464297173534
tract,239,2,1.5221996294548505
congenit,239,2,1.3702636130013366
heart,239,2,1.3356584522893016
diseas,239,1,0.45488864410805396
discuss,239,1,0.4588747611123493
relat,239,1,0.5047937320028626
develop,239,1,0.418456816523311
acquir,239,1,0.8953701888458321
pulmonari,239,1,0.6407758211340662
stenosi,239,1,0.8953701888458321
conclud,239,1,0.6678292261446508
physic,239,1,0.8606991877607526
forc,239,1,1.0318126047620904
well,239,1,0.4996220238541715
structur,239,1,0.6557769778260195
abnorm,239,1,0.6046392031327578
may,239,2,0.7522907513664183
greatli,239,1,0.8953701888458321
influenc,239,1,0.6076589412286993
clinic,239,1,0.4629564057139884
pictur,239,1,0.7747060049018172
life,239,1,0.6806629487756162
histori,239,1,0.8219318727979101
mani,239,2,1.1974774724259338
patient,239,1,0.32329466699334336
lesion,239,2,1.1588322536141755
import,239,1,0.5768097281251936
serial,239,1,0.8953701888458321
haemodynam,239,1,1.269119250344776
studi,239,1,0.2956261238823702
provid,239,1,0.6678292261446508
fuller,239,1,1.5072602693789618
understand,239,1,0.9369093230003022
natur,239,1,0.6235112148389417
cours,239,1,0.6720155903710185
stress,239,1,0.8606991877607526
better,239,1,0.8606991877607526
advic,239,1,1.3569551770644777
prognosi,239,1,0.8049613060683335
optim,239,1,1.2068593825305394
time,239,1,0.43392644537076275
surgic,239,1,0.6637295530522158
treatment,239,1,0.42165060233766855
given,239,1,0.5415277209806961
mitral,240,4,0.8970152481895692
atresia,240,3,0.5887767369749787
associ,240,1,0.10882449316702916
pulmonari,240,9,1.2815516422681323
venou,240,8,1.511663392126763
anomali,240,3,0.5969134592305547
observ,240,1,0.08838209836420054
5,240,3,0.31622722821936844
among,240,1,0.1564621304281915
29,240,1,0.22929168994713117
specimen,240,1,0.19126648616905612
